,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C1,C4,C7,C5p,C6p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p,Industry_Bins
340,LGBT,PLANETOUT INC,7373,9.0,11.0,9.0,103.999969482422,10.0,1,1,0.5425271170222679,0.4321220932546427,-0.9177689150988424,-0.168665984717857,-0.7599326711060854,-1.091196953844081,0.0983489831334966,1.9365143577241923,-0.27672807448294834,-0.4774825122528039,1.1944628699967663,0.0,1,2
341,LHCG,"LHC Group, Inc",8082,14.0,14.0,12.0,17.1000003814697,13.0,0,1,0.7903980595781409,0.20477532710398186,-0.02417387047525533,-0.17738159109734156,1.160948024078856,-0.8250086893189938,-0.03621641186821693,-0.18293392887843926,-1.3743914238581014,-0.2663250628247248,-0.5826708229071859,0.0,0,2
342,LIMC,LIMCO-PIEDMONT INC,4581,11.0,11.5,9.5,13.3000001907349,10.5,0,1,-0.3665774855688663,0.708094693916533,-0.4098341937282156,-0.5442974566127035,1.0133898713213525,-0.5031795229273117,-0.11877400521234785,-0.7120295628570159,-1.4675616715013688,-1.2220010863313486,0.9480455346657202,0.0,0,3
343,LIMS,STARLIMS Technologies Ltd ,7372,13.5,15.5,13.5,13.529999732971199,14.5,1,1,-2.4005434991745638,-0.11157442080096648,-0.9037030185703692,0.17644887950513402,-0.7599326711060854,0.3905358669902546,0.014228984306418281,1.2661507651022246,0.5763223346059909,0.0019240244197575038,0.72484531137457,0.0,0,2
344,LINC,LINCOLN EDUCATIONAL SERVICES CORP,8200,20.0,21.0,19.0,20.1700000762939,20.0,0,1,-0.4982269256041979,-0.2693303015623426,0.4239534946280498,1.038708311444612,-0.7599326711060854,-0.6532875537879461,0.013756805769989723,0.5561639108375942,-0.19101243568439774,-0.8534688000543282,-0.604604952619765,1.0,0,2
345,LLNW,"Limelight Networks, Inc. ",7389,15.0,14.0,12.0,22.1800003051758,13.0,0,1,-0.6405103621271896,-0.1671864682321509,-0.3668897057724585,0.5808426394462212,1.3961830085691362,0.558676701260019,-0.2402594615666115,-0.8804920536153216,-0.5491561517092056,0.4516192581589972,0.058410896623357834,1.0,1,2
346,LMAT,LEMAITRE VASCULAR INC ,3841,7.0,10.0,8.0,6.199999809265139,9.0,1,0,0.6286210814455352,0.6597348462536899,-0.7152779584238362,-0.6360823998713311,-0.7599326711060854,-1.0425886620612408,0.17116888355260773,-0.3771916122125961,0.104256262041988,1.366236934102384,0.5831090030391303,1.0,0,1
347,LNKD,LINKEDIN CORP,7370,45.0,45.0,42.0,94.25,43.5,0,1,-0.10148281717370533,-0.7651982813753273,0.37859781099538775,2.4385475401682517,0.9205135470483684,-0.07863475492033796,0.2246298833808128,0.6947060275726855,1.5731727697498135,-1.4071358348876024,-0.11030752486699263,1.0,0,2
348,LOCK,"LIFELOCK, INC. ",7374,9.0,11.5,9.5,8.35999965667725,10.5,1,0,-1.68908387808478,-0.19699065976497465,0.2399949573727481,0.7943250239062942,-0.7599326711060854,1.5126652138251395,-0.3681313636587388,-1.334481327820881,-0.3270552302826613,0.020958122178478405,-0.8736774244531333,1.0,1,2
349,LOGM,"LogMeIn, Inc.",7372,16.0,16.0,14.0,20.020000457763697,15.0,0,1,2.6486492267582853,-0.4538807605717976,-0.4743057901467141,-0.33405181539232104,1.1156767583838203,0.6963841187784235,-0.141640575821921,-0.8039549963414322,-0.9023028548884781,-1.2232933948702414,-0.9029825160279938,1.0,1,2
350,LPI,"Laredo Petroleum, Inc.",1311,17.0,20.0,18.0,18.1000003814697,19.0,1,1,-0.08782585043102126,0.8497220444490884,0.3757761597086008,1.3427206931581934,-0.7599326711060854,0.6746222630699129,0.03646381416367751,-0.6035896037575826,0.6419437417347609,0.9390842020503888,1.07297708120738,1.0,0,3
351,LPR,Lone Pine Resources Inc. ,1311,13.0,20.0,18.0,12.54,19.0,1,0,0.5030239597914723,-0.8216977626079219,0.07315917963539509,0.8583310432812743,-0.7599326711060854,1.4481371578848958,0.3060261155739186,0.08241010412767356,-0.3585878329078442,1.0511523726059204,-0.1124482762353373,1.0,0,3
352,LQDT,LIQUIDITY SERVICES INC ,7389,10.0,11.0,9.0,12.289999961853,10.0,0,1,-0.2588360872194222,-0.584626447644803,-0.19742424687144075,-0.11854311289401573,-0.7599326711060854,-1.1667850013080283,0.012809910146989966,0.5425447007737718,-1.1187670170787944,-2.228106483140754,0.5987681765629952,1.0,0,2
353,LTM,"LIFE TIME FITNESS, INC.",7997,18.5,19.0,17.0,21.0,18.0,0,1,-0.22919780802750486,-0.035215552369670194,0.4133856359020707,-0.2402251838704255,0.8610331856344194,-0.3978578225857513,0.019554401310078448,-0.7889315931765635,-1.4733236662406777,-1.7921484631235718,-1.2393442974856261,1.0,0,2
354,LULU,lululemon athletica inc.,5600,18.0,17.0,15.0,14.99,16.0,0,0,-0.4311827997136966,-1.4609046418080376,-0.2295119587558336,-0.02940232836211812,1.3228435919205097,0.476445147204861,-0.24015790608842585,-1.3952008480052769,-0.2755345918473746,-0.5071429644269824,-1.319101327554691,1.0,0,3
355,LUNA,LUNA INNOVATIONS INC,8731,6.0,8.0,6.0,6.0,7.0,1,0,-0.10148281717370533,-0.92572966884103,-0.9780145928242472,-0.6326932445331435,-0.7599326711060854,1.5223616700682774,0.25010464881431244,-0.12219416929583912,0.756455671153259,-1.3672367937101315,-0.4666167302339478,0.0,1,2
356,LVS,LAS VEGAS SANDS CORP,7011,29.0,26.0,24.0,46.560001373290994,25.0,0,1,-0.22919780802750486,1.1176526215371163,1.0929057513635814,2.857798381978732,1.4103232398144503,0.9739099209791192,0.010097715674244678,-0.9347971745963964,-0.4103452264050447,-0.35100788506263064,0.04060693872132274,1.0,0,2
357,LZEN,Lizhan Environmental Corp ,2200,4.0,6.0,5.0,,5.5,1,0,-0.17133206435862286,0.05185369965795762,-0.8666629412192661,0.7790887781903274,-0.7599326711060854,0.06057067966398445,0.07613260860153942,-0.541514292895655,0.07813479540425339,-0.9894483637919192,1.6746767694912448,1.0,0,1
358,MA,Mastercard Inc,7389,39.0,43.0,40.0,4.59999990463257,41.5,1,0,1.2315618426428905,-2.101448504614724,2.310057955569012,-2.359570563757777,-0.7599326711060854,-1.452518687849142,0.21309641134771606,1.5744352093299885,0.7722956031988105,0.16812365654408407,-0.3310373589806294,1.0,0,2
359,MACK,MERRIMACK PHARMACEUTICALS INC,2834,7.0,10.0,8.0,6.03999996185303,9.0,1,0,1.3203337061826972,1.2401381559576137,-0.6672226423514077,1.1326882316850522,-0.7599326711060854,0.7223993951521457,0.2390638438060284,1.5395614236323758,1.5409341201029318,-0.3837912409321325,1.6307331417340352,1.0,1,1
360,MAKO,MAKO Surgical Corp.,3842,10.0,11.0,10.0,9.18000030517578,10.5,1,0,0.3365090505022704,-0.25548158082840705,-1.9349424213434865,-0.08336326469009428,-0.7599326711060854,0.5485758391274831,0.06413967167979917,0.2364807772193689,-0.24779585990763764,0.11484398234783284,-0.6789291964733789,1.0,1,1
361,MANU,Manchester United plc ,7941,14.0,20.0,16.0,14.0,18.0,1,0,-1.6200723150717735,0.6150521249766129,0.8785462965054973,2.00960856458568,-0.7599326711060854,2.1871083132961884,0.045487270777162685,-0.17220369868866886,1.1776020184098317,-1.0281228725236755,-0.6532898536940649,1.0,0,2
362,MAPP,"MAP Pharmaceuticals, Inc.",2834,12.0,16.0,14.0,13.3500003814697,15.0,1,1,-0.14307249647950096,1.057741917050904,-0.11730999166596495,0.05077466477527594,-0.7599326711060854,-0.6274696366147124,0.1117255294949741,0.6577811009360989,0.3084324888061365,-0.5953614438862698,0.541715254493185,1.0,1,1
363,MASI,MASIMO CORP,3845,17.0,18.0,16.0,20.8999996185303,17.0,0,1,-0.08782585043102126,-1.7736424916411797,0.3287152630719287,0.3432653010838749,-0.7599326711060854,-0.1990165075677353,0.0590126820736714,-0.5214050745575401,-0.6301546475927349,1.19641504590426,-0.9302628742504684,1.0,0,1
364,MATH,SAJAN INC,3674,6.0,8.0,6.0,0.0,7.0,1,0,-0.5153932713645313,-0.007975013509954026,0.006952902120567203,0.08940498103079163,-0.7599326711060854,-0.9346365048502648,0.08106416630051748,-0.17517276694245748,-0.21660086198914505,0.939324639140158,-0.06381629543543846,0.0,1,1
365,MBLX,"YIELD10 BIOSCIENCE, INC.",8731,14.0,14.0,12.0,93.12002563476558,13.0,0,1,-0.007936403736350104,0.16711723403073026,-1.5921414579251112,-0.5799832837616187,1.160948024078856,-0.042167618225176284,0.19348453318286102,1.8367665724077136,1.7721738266059957,0.6656218575787748,0.5749583080186941,1.0,1,2
366,MBRX, METABASIS THERAPEUTICS INC,2834,7.0,13.0,11.0,6.66,12.0,1,0,0.17800849911569153,1.0117351502629692,-1.2021824517822006,-0.10795708014904326,-0.7599326711060854,-0.6261709272593463,0.009947176921750631,0.7268576331851014,1.7531346086636563,-1.1538020974135732,0.349086894351714,1.0,1,1
367,MCP,"Molycorp, Inc.",3390,14.0,17.0,15.0,12.85,16.0,1,0,-0.2145581322432004,1.0415254886173444,-1.2913959753754694,-0.5531576466593985,-0.7599326711060854,0.6980653203709662,0.3577966556542585,0.9571029657675744,0.24318573384402364,0.6358213325357668,0.8061119667116229,1.0,1,1
368,MDAS,MEDASSETS INC,7374,16.0,16.0,14.0,20.5,15.0,0,1,-0.11524177914812947,1.2618241186531023,0.06599616170303367,-0.3241586355692476,1.1156767583838203,-1.423410589513888,0.02085008242304349,0.5857165512168474,-0.4482627569888116,0.2898407854768497,0.010524221566430708,1.0,0,2
369,MDMD,MediaMind Technologies Inc.,7389,11.5,16.0,14.0,11.0,15.0,1,0,0.40063393866578495,0.9758285386793668,-0.3612168378310892,-0.10375556127603268,-0.7599326711060854,1.1019314467562886,0.13335425288357766,-0.6875986281872526,1.5692459106617616,-0.6014969760042785,0.7182672264549822,1.0,0,2
370,MDSO,"Medidata Solutions, Inc. ",7389,14.0,13.0,11.0,8.5,12.0,0,0,0.3581209159948268,-1.156571843387939,0.050585232766115484,-0.12262488079044047,1.4251392801721647,-0.018549967534881584,0.10370638254033793,1.0399989039820663,-0.26711696897757753,0.4662221778373048,-0.020825379071326724,1.0,0,2
371,MEDE,"MEDecision, Inc.",7371,10.0,13.5,11.5,10.0,12.5,1,0,0.05611310002214382,-0.6657610515014875,-0.6123410115808736,-0.3526806416249301,-0.7599326711060854,0.4255755865269652,0.13082372262808833,0.7634599542380943,-0.5641443922295327,1.1862296212391092,-1.2359621987341065,1.0,0,2
372,MEDH,MMODAL INC.,7374,8.0,12.0,10.0,9.05,11.0,1,1,-0.14307249647950096,0.06187020053358287,0.732167290499477,2.307381755758379,-0.7599326711060854,0.9081680874189458,0.04247213385237345,1.1435755867050503,0.5061017718903236,1.0525597767220425,-1.2494489006760297,1.0,0,2
373,MELA,"STRATA Skin Sciences, Inc. ",3841,5.0,6.5,5.5,77.09998,6.0,1,1,0.3256117124584085,-0.6437257991595595,-0.11730999166596495,-0.7511522406107027,-0.7599326711060854,-1.688209399175757,0.2972402076786496,0.9154159398549236,-0.3640446927861258,0.043726449707276335,1.1265306446448229,0.0,1,1
374,MEMS,MEMSIC Inc,3674,10.0,13.0,11.0,10.25,12.0,1,1,-0.6591411985879103,0.8133264553267057,-1.066769126382054,0.003964020608547855,-0.7599326711060854,0.08632739283062386,-0.28207702177318483,-0.2937510596004487,-0.1578816296678842,-1.1032929731289696,-0.66340265751881,1.0,0,1
375,MEND,MICRUS ENDOVASCULAR CORP,3841,11.0,14.0,12.0,11.0100002288818,13.0,1,1,-0.2145581322432004,0.155688917503197,-0.8222877648204447,0.2368535553786375,-0.7599326711060854,0.12476850270757026,0.17630931004348935,0.2033116109184052,0.2019899175322412,1.8546602868206257,0.017478760177722028,0.0,1,1
376,MFLX,MULTI FINELINE ELECTRONIX INC,3672,10.0,14.0,12.0,10.039999961853,13.0,1,1,-0.7753625337009279,0.7040461992962213,0.004413230985209028,0.21965679097070515,-0.7599326711060854,-1.6172069279767471,0.2040281759715525,-0.6068840383281328,0.34095052821597843,0.3030072628352023,-0.6813176583414776,0.0,0,1
377,MG,"Mistras Group, Inc. ",8711,12.5,16.0,14.0,12.5799999237061,15.0,1,1,2.447314654536548,-0.19234584814358427,0.09720074177249244,-0.4455234755690585,-0.7599326711060854,-0.1331395367097525,0.06698944607829213,0.3832554363835442,0.4106164686366389,0.4651073409587143,1.054570137074031,1.0,0,2
378,MHGC,Morgans Hotel Group Co.,7011,20.0,21.0,19.0,19.8899993896484,20.0,0,0,-0.12910442734541994,-0.5853976509784146,0.4647843877627202,-1.4740334583964336,-0.7599326711060854,-0.568846472450664,-0.006130675009367407,-1.0457749880350635,0.8872331714410785,-0.03557399998303667,-0.6394896568211313,1.0,1,2
379,MIPI,"Molecular Insight Pharmaceuticals, Inc.",2834,14.0,16.0,14.0,14.09,15.0,1,1,2.3057138012140466,-0.5161057813032486,-2.1277645130128158,0.5653138072785829,-0.7599326711060854,0.5085588744118126,0.1527704604778593,-0.017725129020637245,1.03320884088147,-1.2583223586315933,-0.3849720232379184,0.0,1,1
380,MJN,Mead Johnson Nutrition Co ,2000,24.0,24.0,21.0,26.4300003051758,22.5,0,1,-1.1560682047495734,0.12150392998721073,2.292109985461155,0.2579059673562141,1.1156767583838203,0.5365346983932181,0.09909772998357537,-0.2509750530312945,1.5164357642492459,0.6747082585873163,-0.642894206144905,1.0,0,1
381,MKTG,RESPONSYS INC,7372,12.0,10.0,8.5,15.3999996185303,9.25,0,1,-0.007936403736350104,-0.1802605058411844,-0.17044486200421424,1.1970696697050751,1.6464024558934631,0.4003564161877635,0.2591243059561891,0.496730031540386,-0.3941134224324012,-0.45680821748276396,-0.7710433416887745,1.0,0,2
382,MLNX,"Mellanox Technologies, Ltd.",3674,17.0,16.0,14.0,20.0,15.0,0,1,0.1661668278850553,0.2718964590357817,-0.5048377454583556,0.5174842201082551,1.3453677309475294,-0.8242311088577078,-0.005765291160059514,1.7760952600671676,-0.8087292787917764,0.7236860055056603,4.297564254597623,1.0,0,1
383,MM,Millennial Media Inc.,7311,13.0,11.0,9.0,25.0,10.0,0,1,-0.5327287478772624,1.2401381559576137,-0.11812048189228012,1.4003574424883425,1.6500346839779432,1.078816072175657,0.24905971322465384,-0.06776885640547747,-0.4643738490661462,-0.7759741362854501,-0.8737658418982343,1.0,0,2
384,MNKD,MANNKIND CORP,2834,14.0,15.0,13.0,14.0799999237061,14.0,0,1,-0.4477073668317117,-1.6529663727312778,-0.11730999166596495,0.6708588813623311,-0.7599326711060854,0.5818935586349167,0.13623133498499776,1.3617011573183844,-1.1637995704157376,0.6822578299174599,0.8473721625786712,1.0,1,1
385,MNTA,MOMENTA PHARMACEUTICALS INC,2836,6.5,9.0,7.0,7.80999994277954,8.0,1,1,-0.22919780802750486,-0.39160060436156335,-1.2567272795029665,0.4171065690218004,-0.7599326711060854,-0.1027865001713389,0.20347617779049826,1.2587370077357367,3.063553211010415,-1.4842016082338187,0.2964236196437333,1.0,1,1
386,MOH,MOLINA HEALTHCARE INC,6324,17.5,18.0,16.0,13.3333330154419,17.0,0,0,0.6930955527920558,-0.2950484976606961,1.040164376754264,0.04741687558920789,0.8765489458572888,-1.2131246038383183,-0.046192805167720986,-0.9047537929084858,-0.010633913743271151,-1.705526082415708,0.3444344216107645,1.0,0,3
387,MOTR,MOTRICITY INC,3663,10.0,11.0,10.0,84.02591,10.5,1,1,0.3256117124584085,0.13882767957153122,-0.06770255250209588,1.1846278647974275,-0.7599326711060854,2.353409044741215,-0.14577009425838466,1.0806663124654865,-0.17829980178187144,1.9347500979455268,-0.6434999133984636,1.0,1,1
388,MOTV,MOTIVE INC,7372,10.0,13.0,11.0,10.1499996185303,12.0,1,1,0.8246481748328188,0.7040461992962213,-0.14870060291660828,0.6087057117370749,-0.7599326711060854,0.7585286018655443,0.035404858224303934,1.000013583547948,-1.4186814668583096,0.5715697899069926,0.5409816163801696,1.0,0,2
389,MPO,"Midstates Petroleum Company, Inc. ",1311,13.0,18.0,16.0,149.99997,17.0,1,1,0.4422365099078723,-0.9194430869972016,0.2865427829150043,-0.6679828660670524,-0.7599326711060854,0.911655783457769,0.196146185978824,-0.2073775759537691,-0.3927917934102155,0.7801356205410166,0.1727434517863144,1.0,0,3
390,MPWR,MONOLITHIC POWER SYSTEMS INC,3674,8.5,9.0,7.0,9.84000015258789,8.0,0,1,0.11804536079703495,1.3314738506341328,-0.8188998904937239,0.5326397238462115,1.0956100317974344,-0.16788538394125896,0.1618524240802756,-0.5448396777803025,-0.7928988027349381,2.3464596578651062,-0.11121260866296516,1.0,1,1
391,MRC,MRC GLOBAL INC.,5084,21.0,23.0,21.0,21.0400009155273,22.0,1,1,3.0215393880263237,-0.6220084606889608,2.8016132463616072,0.3588739064738419,-0.7599326711060854,0.21093600793863385,-0.2023219458124195,-0.39085565857264004,0.14825255657264386,2.373293442919117,0.9368970208953188,1.0,0,3
392,MRIN,MARIN SOFTWARE INC,7372,14.0,13.0,11.0,16.2600002288818,12.0,0,1,-1.6541894673482862,0.29556608078863084,-0.4053578816291479,0.19105940508931388,1.4251392801721647,-0.09872355597286243,0.24213048707371976,0.7665878830899203,6.425682443195063e-05,-0.5573551897736907,0.5434229909059695,1.0,1,2
393,MRT,MORTONS RESTAURANT GROUP INC,5812,17.0,16.0,14.0,17.9,15.0,0,1,-0.8159242853761338,-0.6779430411580265,0.5139168987502268,-1.6626249667797213,1.3453677309475294,0.18135625474624212,0.025722445133028283,-0.8727384391594825,-0.8365253661501509,0.3697016173616403,-0.4070632655483499,0.0,0,3
394,MTDR,Matador Resources Co,1311,12.0,16.0,14.0,11.75,15.0,1,0,0.6003368595691573,1.2909295593071044,-0.26069584200393003,0.18213752523669188,-0.7599326711060854,1.065976096191409,0.13153320019297174,0.09512184653384924,0.2420243436040608,0.4417815079281061,1.0969105015094285,1.0,1,3
395,MTSI,"MACOM Technology Solutions Holdings, Inc.",3674,19.0,19.0,17.0,20.5499992370605,18.0,0,1,1.0495360959921824,0.7270005694620256,0.5343397419329985,1.4569548372561352,1.0595399846904194,1.162674016575003,-0.33597452406628275,-0.09213858619872392,0.5642969933906259,0.12218005000056548,0.09860820744062164,1.0,1,1
396,MUSA,METALS USA HOLDINGS,5051,21.0,20.0,18.0,19.2,19.0,0,0,3.0215393880263237,0.3741256507480039,1.4508843528406599,-0.3127318784303712,1.2640355213035583,0.7476449929169543,-0.10264411745663456,-1.0884822389243995,-0.4712349703673494,0.7419845361616665,-1.1315936727039035,1.0,0,3
397,MXL,MAXLINEAR INC,3674,14.0,13.0,11.0,18.7000007629395,12.0,0,1,0.2246508739292088,1.420939978281922,-0.4778001943659551,0.4746825350768164,1.4251392801721647,0.5900815477329875,0.4165594131964936,1.2515598588437258,0.5389692705739868,0.07189485180857685,0.8026564276293033,1.0,0,1
398,MYOG,MYOGEN INC ,2834,14.0,16.0,14.0,14.8999996185303,15.0,1,1,-0.9437855954427404,0.1763948224055655,-1.642286417854787,0.6502535853612721,-0.7599326711060854,-0.9234536156364213,-0.017236455838306228,1.3718171862163078,-0.0017440598986567801,-0.6024832659651533,-0.0817943007590975,1.0,1,1
399,N,NETSUITE INC ,7372,26.0,16.0,13.0,35.5,14.5,0,1,0.5716432928076192,-0.83282291924024,-0.3450294751609985,1.9615845003949317,2.0739329785022567,-1.1533241161432155,0.09972400040063603,-0.20217844223378373,-1.3211394341665963,-0.8309249632535608,-1.138549393922845,1.0,1,2
400,NAUH,"National American University Holdings, Inc.",0,,,,,,0,0,-0.17133206435862286,0.05185369965795762,-0.11730999166596495,-0.03298168999159897,-0.7599326711060854,0.4720938348774274,-0.3130949215713168,-0.7525380511206545,0.11209894946585036,-0.250372551747858,1.6393917828993865,1.0,0,3
401,NBY,"NovaBay Pharmaceuticals, Inc.",2834,4.0,6.0,4.0,,5.0,1,0,-0.17133206435862286,0.05185369965795762,-1.7604186211770283,0.24426524770563365,-0.7599326711060854,-0.11166953736444407,0.2934906366378381,0.23994633489570094,1.1209305580551772,0.03901146284941105,0.6769134999208494,1.0,0,1
402,NCIT,"NCI, Inc.",7373,10.5,12.0,10.0,12.17,11.0,1,1,-0.5327287478772624,-1.4668116537635585,0.16582697893717455,-1.0157980648300748,-0.7599326711060854,0.8509937198765255,0.14332774710299312,0.04456523186574742,-0.1359195950181125,-2.0344032583036635,1.813023777345308,0.0,0,2
403,NCMI,"National CineMedia, Inc. ",7319,21.0,20.0,18.0,25.6700000762939,19.0,0,1,-0.021014640024929726,0.2718964590357817,0.31472909420195544,-0.8814452398430281,1.2640355213035583,-0.06012558608732745,0.24922288634921216,-0.02224893049879896,-0.972861878352538,-0.4696300853882266,-1.8499172694756072,1.0,1,2
404,NETL,NETLOGIC MICROSYSTEMS INC,3674,12.0,14.0,12.0,5.755000114440921,13.0,1,0,-0.5327287478772624,-0.9874267594010752,-1.0547097457714658,-0.2943336196856523,-0.7599326711060854,-1.3623920377898493,0.13146825884038504,0.07121464677883839,-0.3868060826284636,1.1467295492145717,-0.3155582183591178,1.0,1,1
405,NEXT,NEXTEST SYSTEMS CORP,3825,14.0,16.0,14.0,17.1,15.0,1,1,-0.12910442734541994,-0.5178377211918579,1.0450446931040145,-0.3871419220580581,-0.7599326711060854,-0.21370747173588064,0.07248925405777637,-0.8197956661450213,0.4895599276890486,-1.3439002447293875,0.14464589925733196,1.0,1,1
406,NGSX,NeurogesX Inc ,2834,11.0,15.0,13.0,10.25,14.0,1,0,-0.5327287478772624,0.6641530366503358,-0.11730999166596495,-0.39065040292196296,-0.7599326711060854,-0.6673941267142992,0.2749406176071473,0.8034674469497529,0.6299791251436893,-0.32777949049779304,0.7818080322923728,1.0,1,1
407,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",5411,15.0,15.0,13.0,17.8600006103516,14.0,0,1,-1.6541894673482862,-1.384926220856192,0.43183010308358605,-0.437834726385152,1.1373685141370182,1.0343667792426696,-0.06207378588820665,-0.6548745749458436,-0.2544703688669697,-3.339816603490509,-1.0118344799169807,0.0,0,3
408,NHWK,NightHawk Radiology Holdings Inc,8090,16.0,14.0,12.0,20.6499996185303,13.0,0,1,0.0935166753761821,-0.6779430411580265,-0.3690816972525136,0.4802041879114656,1.5469239422256813,-0.25937034503009404,0.2302980287835893,0.41497140728335297,-1.3117005586960049,-0.5451447247582402,0.11333652456639375,1.0,1,2
409,NILE,BLUE NILE INC,5944,20.5,19.5,17.5,28.399999618530305,18.5,0,1,-0.7955226856478265,-1.1662119456858602,0.0021433373016998512,0.4377350966560353,1.273051490442028,-0.12750059570351147,0.0963298301494581,-0.5312131576046508,-0.02229633114551554,-0.4857293870547358,1.0029018329332284,1.0,0,3
410,NIV,"NIVS IntelliMedia Technology Group, Inc.",3651,3.5,4.0,3.25,,3.625,1,0,-0.17133206435862286,0.05185369965795762,-0.13202897640646216,3.37658160826782,-0.7599326711060854,0.4536617475303389,0.035906996701233165,-0.8256024909159555,-0.07156395253955128,0.14231219868681394,0.7557779668990376,1.0,0,1
411,NLC,Nalco Holding CO,2890,15.0,19.0,17.0,16.2000007629395,18.0,1,1,-0.6591411985879103,0.9309712494437128,2.253527013005113,-0.34719714988095124,-0.7599326711060854,-0.6953758392158702,0.08668461423536837,1.2636772382851793,1.739838586862931,1.0966146202270386,0.6717381415544393,1.0,1,1
412,NLSN,Nielsen Holdings plc ,7374,23.0,22.0,20.0,25.0,21.0,0,1,1.1242595988635786,0.20402937230087048,2.8626038136915843,0.5391781172863555,1.2305545821802013,1.5866032165606898,-0.17623459580669396,0.3371793965215089,0.7724156977175322,2.072743630115257,-0.08718850584694172,1.0,0,2
413,NOR,Noranda Aluminum Holding CORP,3334,8.0,9.0,8.0,61.60003,8.5,1,1,3.0215393880263237,-1.8814675272417507,1.1732835978748055,0.7486765203245901,-0.7599326711060854,1.326545867734038,-0.4316402429277105,-0.8119590417251011,0.8278489966638495,1.660078671446758,0.3015310020127477,1.0,0,1
414,NOW,"ServiceNow, Inc. ",7372,18.0,17.0,15.0,24.600000381469695,16.0,0,1,-0.4148105360895728,0.1530450406944115,-0.17861035900033176,2.114451037908172,1.3228435919205097,0.29629846160566264,0.1283544730629297,1.1323653062625445,-0.12553748880799326,-1.1327366457941583,0.2347114746391933,1.0,0,2
415,NPTN,NEOPHOTONICS CORP,3674,11.0,11.0,9.0,13.25,10.0,0,1,1.4998397612129364,0.22098992579538834,0.20887542790205235,-0.3853075008337463,1.2468066041715555,0.3334058894847471,0.21601612348278693,1.0874451732866206,0.8337159093701181,1.1502749039483302,0.8339167834136734,1.0,0,1
416,NPTT,NPTEST HOLDING CORP,3825,12.0,3.0,11.0,11.4899997711182,7.0,0,0,-0.39858752145756304,-0.09578220310585557,0.3796053621712641,-0.6670521167815681,2.0249246190522263,0.5706366152172679,0.03135507818383885,1.5973803800129451,0.2775981168954457,0.8500621254676154,3.640204811910893,1.0,0,1
417,NSE,New Skies Satellites Holdings Ltd. ,4899,16.5,20.0,18.0,16.58,19.0,1,1,-0.22919780802750486,0.6599840832764021,0.2901566246201253,-0.7967092465552694,-0.7599326711060854,-0.19551578019065696,0.16149036503426378,0.8138605197143272,0.6816072251306079,-0.31947242800232223,0.4234705450424101,1.0,1,3
418,NSPH,NANOSPHERE INC,2835,14.0,16.0,14.0,319.99993896484403,15.0,1,1,-0.6038381048695647,0.6800929395176977,-1.838538199744942,-0.4622853017037923,-0.7599326711060854,-0.1898481801063332,0.16771857751646171,0.5037324389667409,-0.3417746058631828,0.7857524025428947,-1.0698547975048205,1.0,1,1
419,NSR,NEUSTAR INC ,7375,22.0,20.0,18.0,26.0,19.0,0,1,-0.39858752145756304,-0.0187625640944386,0.14396021014460805,-1.1493220647831492,1.4055376020550598,-0.4481390344769967,0.13370724413861804,1.2552087438701791,-0.007510075939934084,-0.6204029815181764,-1.7502341290597359,1.0,0,2
420,NSTC,NESS TECHNOLOGIES INC,7371,12.0,14.0,12.0,12.6000003814697,13.0,1,1,0.3036303989753869,0.12404780172518814,0.33263742130041,-0.7277735110047661,-0.7599326711060854,-0.5267395496173325,0.02479808166452203,0.3646500547872648,1.1172700062823495,1.1223609862915422,-0.20997619761755465,1.0,0,2
421,NSTR,"Northstar Neuroscience, Inc.",3845,15.0,14.0,12.0,16.6000003814697,13.0,0,1,-0.9000784086261866,-0.2884244437421383,-0.11730999166596495,-0.20851815693219472,1.3961830085691362,0.059803820342724426,0.2565251467586591,0.6455330739563784,-0.6765651463713063,0.4142461279498396,0.18691596273566224,1.0,1,1
422,NTGR,"NETGEAR, INC ",3577,14.0,12.0,10.0,17.6900005340576,11.0,0,1,-0.10148281717370533,-0.10821300379479228,0.3636136285659801,0.06986822114247675,1.6120547352669574,-0.29512356635246145,0.04942287252956592,-0.4896095690250702,-0.35289997893719793,0.4277785563273592,-0.7314546174983269,1.0,1,1
423,NURO,"NeuroMetrix, Inc.",3841,8.0,12.0,10.0,1159.20056152344,11.0,1,1,-0.7955226856478265,-2.7951976211615537,-1.2004412359234038,0.051683783082122806,-0.7599326711060854,-1.0164361116137273,-0.15108168886804094,-0.9687996371506216,0.348299912159986,-0.9033967130439974,0.2421839674341389,1.0,1,1
424,NVT,NAVTEQ CORP,7372,22.0,22.5,20.5,25.2999992370605,21.5,0,1,-0.1571477665306759,-1.1860857288919875,0.4532880861309441,-1.1327142790309361,0.8137344629583612,0.11468705912506033,0.14839828157015375,0.5409686751220684,2.0931070087140533,0.8204056934023324,1.4249929136746693,1.0,0,2
425,NXPI,NXP Semiconductors N.V. ,3674,14.0,21.0,18.0,14.0,19.5,1,0,-0.10148281717370533,1.3245139374814985,2.279129820184933,1.3971504801996537,-0.7599326711060854,1.1831226551580616,-0.08181273443012592,-0.4441532237579051,0.5593312837877839,3.4891818936252856,-2.0239824166402336,1.0,1,1
