,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C6p,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,C2,C3p,Industry_Bins
352,LQDT,LIQUIDITY SERVICES INC ,7389,10.0,11.0,9.0,12.289999961853,10.0,0,1,0.0,0.3723785166240409,0.578781512605042,0.3957941043140083,0.5079869707800754,0.5731342514852625,0.3673489304423949,0.6183844011142061,0.5634874679460667,0.551323624120126,0.5542704626334519,0.7744345140419976,0.5746134069945205,0.38307726823814603,0.7723284457212329,0.5613399599444625,0.3755183640620427,0.4259709165080707,0.43105228209495583,0.4040879378373227,0.31405752677397986,0.39897772932607545,1.0,0,2
353,LTM,"LIFE TIME FITNESS, INC.",7997,18.5,19.0,17.0,21.0,18.0,0,1,2.7777777777777777,0.3805626598465473,0.7111344537815126,0.4985998597425601,0.5676631515579792,0.6557131117026814,0.622885723831454,0.3523676880222841,0.39870957068409296,0.3920141909679461,0.4065836298932384,0.58447370028761,0.4542717850430032,0.3334259645240427,0.4588314677411235,0.5551302139335995,0.4136716417910448,0.426043262431146,0.4154374825865286,0.3949779689920472,0.333829923368861,0.3407864577633065,1.0,0,2
354,LULU,lululemon athletica inc.,5600,18.0,17.0,15.0,14.99,16.0,0,0,12.5,0.3273657289002557,0.5346638655462185,0.2318249466375752,0.8347432006763962,0.9003428934877066,0.3563158580600361,0.6824512534818942,0.8463892795102986,0.7944682341509711,0.7286476868327402,0.8052575763530471,0.8168475358465451,0.7661545364762921,0.7361455911598028,0.5658995919628603,0.4570535444585283,0.4232574145208381,0.408329335714594,0.4250479688168784,0.37868612005398977,0.3374285972352525,1.0,0,3
355,LUNA,LUNA INNOVATIONS INC,8731,6.0,8.0,6.0,6.0,7.0,1,0,0.0,0.4173913043478261,0.4905462184873949,0.3319668765765067,0.2568150997122321,0.3693785862705048,0.15729333614759838,0.2715877437325905,0.3984614112002648,0.4056176347633521,0.4243772241992882,0.6178987457614113,0.6686699623032819,0.38307726823814603,0.5298129428260175,0.5351792404526441,0.5089507132443556,0.4285162985828181,0.4232559650750541,0.4494717849524301,0.35030193844420904,0.3686843337180667,0.0,1,2
356,LVS,LAS VEGAS SANDS CORP,7011,29.0,26.0,24.0,46.560001373290994,25.0,0,1,16.0,0.3805626598465473,1.0,0.7143245287421972,1.0,1.0,1.0,0.4707520891364903,0.5901232525436347,0.5769035217553413,0.5791814946619217,0.7005525235672877,0.6686699623032819,0.6396219005421411,0.7334928056269078,0.5809810549215491,0.4817371714643304,0.4259418236961824,0.41372718002766795,0.4217607441793184,0.3833474565263235,0.3839432448605088,1.0,0,2
357,LZEN,Lizhan Environmental Corp ,2200,4.0,6.0,5.0,,5.5,1,0,0.0,0.3969309462915601,1.0,0.5148922563919143,0.3295987321423631,0.3009620800204847,0.18036657620516955,0.3356545961002786,0.4190586483580114,0.4152891861660659,0.4154804270462633,0.6116127354387769,0.6150869046386482,0.4423395278754401,0.7492686492653552,0.6078421680054679,0.4364183341296984,0.4266501581232707,0.41833865679760346,0.4335624851942276,0.3634195259729425,0.4244767141785561,1.0,0,1
358,MA,Mastercard Inc,7389,39.0,43.0,40.0,4.59999990463257,41.5,1,0,0.0,0.9902813299232736,0.5886554621848741,0.11196639219812043,0.8824341475917187,1.0,1.0,0.5194986072423399,0.4843659525188188,0.4891816466494176,0.4670818505338078,0.7808944582726102,0.7371717466146398,0.6291068516515188,0.6149533651631934,0.5552938392736622,0.36134058884378345,0.4281193234758499,0.4431568597301127,0.4498369758741632,0.3980605796361851,0.37294476562568735,1.0,0,2
359,MACK,MERRIMACK PHARMACEUTICALS INC,2834,7.0,10.0,8.0,6.03999996185303,9.0,1,0,0.0,0.9999999999999998,0.351890756302521,0.7372440194247822,0.9840831569446488,0.7948296024636661,0.2270865926205063,0.5863509749303621,0.6826867400115808,0.6899793236693142,0.6645907473309608,0.9228787294444168,0.9778281512511244,0.6930128533419601,0.9813067629253164,0.6266256916021329,0.4692575099187606,0.4283978675239725,0.44274773461089983,0.4672326568116186,0.38237873976883946,0.4235041413304752,1.0,1,1
360,MAKO,MAKO Surgical Corp.,3842,10.0,11.0,10.0,9.18000030517578,10.5,1,0,0.0,0.5647058823529411,0.29726890756302515,0.4573836850258075,0.40122298659867217,0.458061487369437,0.03244664253079732,0.3565459610027856,0.4515675407395153,0.4462923836532704,0.4564056939501779,0.6769883355372401,0.6037999475092805,0.5964504977113543,0.5549704521224935,0.5631382947901724,0.4606325860087072,0.4265215138607151,0.42746249753946175,0.4257214551773859,0.3966002102564466,0.3616938880484573,1.0,1,1
361,MANU,Manchester United plc ,7941,14.0,20.0,16.0,14.0,18.0,1,0,0.0,0.11457800511508953,0.5577731092436975,0.6202779341587524,1.0,0.8604040016281285,0.8818788289739755,0.5139275766016713,0.6603523864670362,0.6484006914707311,0.6948398576512455,0.7897517675279955,0.9123213143226996,0.5927109592941324,0.7064172571013566,0.6129857936608069,0.5419346732347421,0.4263214357335084,0.4226694830496515,0.4590878314060802,0.3621294915197509,0.36256058061674795,1.0,0,2
362,MAPP,"MAP Pharmaceuticals, Inc.",2834,12.0,16.0,14.0,13.3500003814697,15.0,1,1,0.0,0.4051150895140665,0.2510504201680672,0.7031140389504404,0.4124154285254336,0.453027691838597,0.39588246322236376,0.22423398328690808,0.3295971544379188,0.3295106601737716,0.29982206405693945,0.6001320178079018,0.5685963468709402,0.4110751369330892,0.5514467945790075,0.5700093892570719,0.4022785690099993,0.4270319515980812,0.4324039370639484,0.4390243659827423,0.3759967013413865,0.39750910590015537,1.0,1,1
363,MASI,MASIMO CORP,3845,17.0,18.0,16.0,20.8999996185303,17.0,0,1,0.0,0.4214833759590793,1.0,0.1733054466063707,0.7323311362810667,0.7228049012923261,0.5820136322933989,0.6211699164345404,0.5988915543055671,0.5897386647383822,0.6272241992882562,0.7307904492446368,0.6477688408646907,0.8513795494951116,0.6367559105878924,0.5850842221674829,0.4235379179818392,0.4264665183411594,0.4185744626470729,0.4163500036688096,0.4244943179879009,0.35282341241583665,1.0,0,1
364,MATH,SAJAN INC,3674,6.0,8.0,6.0,0.0,7.0,1,0,0.0,0.3069053708439898,0.33298319327731096,0.5036971088139524,0.3621306372525942,0.3992138815067266,0.4429976364889008,0.14345403899721448,0.22934072297129626,0.2298123312280385,0.2304270462633452,0.4693277885281524,0.4388682388148096,0.4522809832687754,0.3798019387398717,0.5719927173959423,0.3870373040928026,0.4267030573094813,0.4226346638094767,0.4264776879417222,0.41816241471260207,0.38094434274581307,0.0,1,1
365,MBLX,"YIELD10 BIOSCIENCE, INC.",8731,14.0,14.0,12.0,93.12002563476558,13.0,0,1,7.6923076923076925,0.4460358056265985,0.0,0.536460366574046,0.4140273613596572,0.5364572201634525,0.06394366179962435,0.27715877437325903,0.34936719331623795,0.3532827911916571,0.3638790035587188,0.6786986245840413,0.7277806402764057,0.5658426252926779,0.5756596351964778,0.5378544577331493,0.4313205785538277,0.4279089533538096,0.4462345048580004,0.4723465132550351,0.4112324733264939,0.3983665305823016,1.0,1,2
366,MBRX, METABASIS THERAPEUTICS INC,2834,7.0,13.0,11.0,6.66,12.0,1,0,0.0,0.5074168797953963,0.0,0.6945052536949345,0.39335586274784706,0.453027691838597,0.11691700040884917,0.12395543175487468,0.2339730333360907,0.23184606867253435,0.22508896797153025,0.5103507879589885,0.598076596088944,0.2495131446207221,0.4188539082916955,0.5618809484067114,0.4023430094669056,0.4259402089168397,0.4332141797800693,0.4719274655544404,0.35785877374327363,0.39244277866967947,1.0,1,1
367,MCP,"Molycorp, Inc.",3390,14.0,17.0,15.0,12.85,16.0,1,0,0.0,0.3846547314578005,0.4590336134453781,0.7000796211953462,0.9201792670737944,1.0,0.10296532539068504,0.3398328690807799,0.41868640913226896,0.4328697165195973,0.449288256227758,0.6916703573931009,0.6316392845022935,0.6291068516515188,0.6666666666666666,0.5638280749720389,0.4680500812582893,0.4296714750749033,0.4359149572730731,0.4374833899167831,0.41046528142029387,0.4042019199078842,1.0,1,1
368,MDAS,MEDASSETS INC,7374,16.0,16.0,14.0,20.5,15.0,0,1,6.666666666666668,0.4132992327365729,0.5766806722689075,0.7413018963185207,0.6539292449387196,0.7654356475678471,0.4666349551010253,0.958217270194986,0.7774009430060386,0.7595783384365078,0.7642348754448398,0.9115029348454462,0.7601420874555218,0.8461402409724974,0.8561211770453847,0.5508551427899636,0.3627848990342406,0.42605716077334294,0.431558658538498,0.4208319196523341,0.4013585781837728,0.3830860818474079,1.0,0,2
369,MDMD,MediaMind Technologies Inc.,7389,11.5,16.0,14.0,11.0,15.0,1,0,0.0,0.5892583120204603,0.648109243697479,0.6877864092736145,0.3938534291714016,0.453027691838597,0.3133382359684143,0.4721448467966574,0.538630159649268,0.5369066853469217,0.5880782918149465,0.68380382617285,0.8738092253683175,0.5736477198626463,0.7647191129018726,0.5620956986463507,0.4880894515806132,0.4272639557509007,0.4166256724989382,0.4678616421566175,0.3758080807333182,0.4020095996215486,1.0,0,2
370,MDSO,"Medidata Solutions, Inc. ",7389,14.0,13.0,11.0,8.5,12.0,0,0,16.666666666666664,0.5728900255754474,0.5567226890756303,0.28877169362117017,0.4513608180262262,0.5146408124828703,0.4603863597910989,0.6601671309192201,0.6581189511125818,0.6519258363745241,0.6717081850533807,0.8707396940091885,0.7230393478492461,0.7946457847939024,0.7748482842129537,0.5611313996087609,0.43249245907909495,0.42694593286446864,0.4368873570901396,0.4252524494274745,0.4060484884278422,0.3821870421311018,1.0,0,2
371,MEDE,"MEDecision, Inc.",7371,10.0,13.5,11.5,10.0,12.5,1,0,0.0,0.4664961636828645,0.6544117647058824,0.3806121989083907,0.35043697550108394,0.4375789981901837,0.24121693149868886,0.9303621169916436,0.9483414674497478,0.9409425243201104,0.9332740213523132,1.0,0.8210472937909512,1.0,0.7971684783319044,0.5494037180796685,0.4545294556628621,0.4272368115909075,0.4306941385137123,0.4179815999744103,0.4103674961721716,0.34092629721846723,1.0,0,2
372,MEDH,MMODAL INC.,7374,8.0,12.0,10.0,9.05,11.0,1,1,0.0,0.4051150895140665,0.5682773109243697,0.5167665438298322,0.7182621312682537,0.4269694443167295,0.7938758460899463,0.3064066852367688,0.44540491355777984,0.4388353463567853,0.4297153024911032,0.7238835143072189,0.6788792544572386,0.7025721028872549,0.4955946277833521,0.6916413514549923,0.4784751376805811,0.42628909335826504,0.4381023717865413,0.4436622754509527,0.4209714216264316,0.3403674608690035,1.0,0,2
373,MELA,"STRATA Skin Sciences, Inc. ",3841,5.0,6.5,5.5,77.09998,6.0,1,1,0.0,0.5606138107416879,0.0,0.38473543487358974,0.2728680956236708,0.3992138815067266,0.39588246322236376,0.16713091922005568,0.2143270741996857,0.2222197114352537,0.22330960854092524,0.4965342157572234,0.414691506510318,0.34650642667098003,0.4502544223373137,0.5291682513439901,0.34964588820602865,0.4290219061124679,0.4354259591811364,0.4228923821060265,0.3946343969241268,0.4119589678566005,0.0,1,1
374,MEMS,MEMSIC Inc,3674,10.0,13.0,11.0,10.25,12.0,1,1,0.0,0.2741687979539642,0.5367647058823529,0.6573790227775426,0.454518627176741,0.5010952563710287,0.1403649806553695,0.5821727019498607,0.7271072876168418,0.6788615589727366,0.6165480427046263,0.8199992695412059,0.7735969742636367,0.6184130382977313,0.7466624895455423,0.5676088727499292,0.4376963524622875,0.4228077620496013,0.4212440781861678,0.42789782232257184,0.35958998525921365,0.36221951485727577,1.0,0,1
375,MEND,MICRUS ENDOVASCULAR CORP,3841,11.0,14.0,12.0,11.0100002288818,13.0,1,1,0.0,0.3846547314578005,0.3581932773109244,0.5343219002203686,0.3303807011573036,0.3535179605040764,0.1901504276166876,0.22701949860724235,0.3415501695756473,0.34460551142847456,0.33007117437722416,0.5884273442367072,0.5685963468709402,0.6865660820282794,0.5186577368103328,0.5795836634983886,0.4396037558964897,0.42772472042325976,0.4270734754255059,0.4365078264397077,0.440028918539904,0.3832847198658727,0.0,1,1
376,MFLX,MULTI FINELINE ELECTRONIX INC,3672,10.0,14.0,12.0,10.039999961853,13.0,1,1,0.0,0.24961636828644496,0.6144957983193278,0.6369305035158096,0.4621661714668504,0.4808487153238599,0.4419991989559896,0.4052924791086351,0.3908925469435024,0.39526817087913946,0.3816725978647687,0.5877702504033375,0.620653415426698,0.5658426252926779,0.5033997477580665,0.5786965562882734,0.3531689487481242,0.4280220515181752,0.4175721231193985,0.43979048219267297,0.4017122406320448,0.3616128162090516,0.0,0,1
377,MG,"Mistras Group, Inc. ",8711,12.5,16.0,14.0,12.5799999237061,15.0,1,1,0.0,0.9999999999999998,0.5913865546218487,0.4691976420277849,0.4985418966111304,0.6123110689811879,0.4794597347575424,0.6420612813370473,0.62147406733394,0.6125165241167365,0.6485765124555161,0.8023730623322358,0.7868218121394891,0.7690511613124015,0.8674310619141381,0.5446830588482778,0.4268066571220873,0.4265520824469035,0.4291839683395485,0.4414276050036615,0.4060191621540744,0.4102478515953425,1.0,0,2
378,MHGC,Morgans Hotel Group Co.,7011,20.0,21.0,19.0,19.8899993896484,20.0,0,0,0.0,0.4092071611253197,0.44432773109243695,0.395649796762078,0.5704532497553543,0.8952345237851519,0.6486057413952601,0.5696378830083565,0.5459922243361734,0.5328392104579298,0.5613879003558718,0.667792820770999,0.7955162397488899,0.6499668610870828,0.6306035352846115,0.4922885432649213,0.4051873826474889,0.4257677471238147,0.41242599118283,0.4524785331824395,0.3924193514340474,0.3630243875828827,1.0,1,2
379,MIPI,"Molecular Insight Pharmaceuticals, Inc.",2834,14.0,16.0,14.0,14.09,15.0,1,1,0.0,0.9999999999999998,0.2993697478991596,0.4086156899911245,0.4782084248302064,0.453027691838597,0.019471088728112908,0.5139275766016713,0.5798659938787327,0.5792988125233032,0.5880782918149465,0.7501006276486372,0.8376357835795532,0.516541283117905,0.6811296659464764,0.5966299153171447,0.4586469904790945,0.4274722269795323,0.4244811389088501,0.4558125477095085,0.3542089806756073,0.3712674996079403,0.0,1,1
380,MJN,Mead Johnson Nutrition Co ,2000,24.0,24.0,21.0,26.4300003051758,22.5,0,1,6.666666666666668,0.18005115089514068,0.9464285714285714,0.527925206059186,1.0,1.0,1.0,0.3259052924791086,0.4214575233683514,0.4190854960624583,0.4297153024911032,0.6284406791257092,0.7691381649398122,0.6361361966594804,0.5334795121310167,0.5809810549215491,0.4600351185250219,0.4268964973747793,0.4217457141490962,0.466687738693097,0.4114658828019708,0.3629101377996287,1.0,0,1
381,MKTG,RESPONSYS INC,7372,12.0,10.0,8.5,15.3999996185303,9.25,0,1,29.72972972972973,0.4460358056265985,0.5724789915966386,0.4714590510309476,0.6642406344979341,0.5286920225778335,0.3767995466029508,0.4373259052924791,0.4849449913144181,0.4931587332075429,0.5169039145907472,0.7163708059923288,0.6094695549697964,0.5539288146863778,0.5722633835193014,0.6300804640660551,0.4532781095839714,0.4286130494578617,0.4305149123275679,0.4221577846660654,0.3802022182318514,0.358524555377224,1.0,0,2
382,MLNX,"Mellanox Technologies, Ltd.",3674,17.0,16.0,14.0,20.0,15.0,0,1,13.333333333333336,0.5033248081841432,0.5850840336134454,0.5560666530028366,0.5245908932619998,0.5010952563710287,0.2705624255290304,0.2465181058495821,0.32810819753494913,0.32227959370445275,0.3087188612099644,0.6549382134030044,0.4691698821662578,0.5499001880224301,0.9069796501410494,0.5941347305806762,0.3925154922134047,0.42577166647535897,0.44552270277572215,0.4119067234360238,0.4127199338480804,0.4811552068553477,1.0,0,1
383,MM,Millennial Media Inc.,7311,13.0,11.0,9.0,25.0,10.0,0,1,30.0,0.3028132992327365,0.532563025210084,0.7372440194247822,0.8816431736409795,0.6661219068416044,0.3955866589297236,0.5961002785515319,0.6586152700802382,0.6668399109674941,0.6983985765124555,0.7956018605739552,0.6988505487040156,0.6255625594951592,0.6811296659464764,0.6410647522159408,0.4869424934152766,0.4285050899048081,0.4238942409267169,0.4204366951432671,0.3703535555624349,0.3548806946238506,1.0,0,2
384,MNKD,MANNKIND CORP,2834,14.0,15.0,13.0,14.0799999237061,14.0,0,1,0.0,0.3232736572890025,0.0,0.1958863594958129,0.5597449250371208,0.5124080869324584,0.39588246322236376,0.10306406685236767,0.2286789643477541,0.2310777678601693,0.24110320284697506,0.5311293138075716,0.37091135929954705,0.4269935749666646,0.4502544223373137,0.6021530470285548,0.4622857727354092,0.4272948172577746,0.4406611899826397,0.40294098858945976,0.4116596333673676,0.40522143278628336,1.0,1,1
385,MNTA,MOMENTA PHARMACEUTICALS INC,2836,6.5,9.0,7.0,7.80999994277954,8.0,1,1,0.0,0.3805626598465473,0.0,0.4319130961407524,0.4773350720790748,0.4704103717046807,0.10825008915594754,0.0807799442896936,0.20969476383489125,0.2144915091461692,0.20551601423487545,0.5050225950059314,0.6737939449932333,0.17643243655649235,0.3798019387398717,0.5889131147845761,0.4283127397070376,0.4280161304164969,0.43945331054261216,0.499979861425381,0.34597651510801525,0.3910270333777365,1.0,1,1
386,MOH,MOLINA HEALTHCARE INC,6324,17.5,18.0,16.0,13.3333330154419,17.0,0,0,2.9411764705882346,0.7120204603580562,0.7468487394957983,0.4499799243616053,0.4867976423392488,0.5278388729418391,0.9863377198896504,0.16573816155988855,0.2376127057655721,0.23338267029726464,0.2375444839857651,0.4491320970654774,0.4617809183032885,0.1886142084308927,0.42348226877734907,0.5698370964271615,0.3732190465530328,0.42533801392132586,0.4140794387922155,0.4314400226687863,0.33737052103992243,0.39231825648695895,1.0,0,3
387,MOTR,MOTRICITY INC,3663,10.0,11.0,10.0,84.02591,10.5,1,1,0.0,0.5606138107416879,0.0,0.5311668257252453,0.6273393377601908,0.5010952563710287,0.41426923152917655,0.5682451253481894,0.7923318719497064,0.7547877569005841,0.7606761565836299,0.957809628837186,0.8041166652606804,1.0,0.787326514818136,0.6294119470994535,0.5501863232855331,0.4242698813191165,0.4373644065202961,0.4274044992563532,0.4256492702307976,0.3628897996661116,1.0,1,1
388,MOTV,MOTIVE INC,7372,10.0,13.0,11.0,10.1499996185303,12.0,1,1,0.0,0.7734015345268541,0.5367647058823529,0.6369305035158096,0.4840607950479579,0.453027691838597,0.3845330126237997,0.4610027855153204,0.5261394656299115,0.5168856700599952,0.5578291814946619,0.7769254645529233,0.5245478747596594,0.712003022896444,0.7361455911598028,0.5988977112248235,0.4710501993905457,0.42621328503313305,0.4364183126028808,0.3963939651828469,0.4088022709910405,0.3974901293311201,1.0,0,2
389,MPO,"Midstates Petroleum Company, Inc. ",1311,13.0,18.0,16.0,149.99997,17.0,1,1,0.0,0.6056265984654731,1.0,0.3331432216418781,0.8223413460575605,1.0,0.5623402798694913,0.3885793871866296,0.4939614525601787,0.4974973730891342,0.5026690391459074,0.6821063378461181,0.6150869046386482,0.712003022896444,0.6724891935188327,0.5410585178925972,0.4786481931262537,0.4279375040218695,0.4222569890626446,0.4221900975013675,0.4141568974254525,0.3876465645265623,1.0,0,3
390,MPWR,MONOLITHIC POWER SYSTEMS INC,3674,8.5,9.0,7.0,9.84000015258789,8.0,0,1,6.25,0.4869565217391305,0.4905462184873949,0.7543347527348832,0.5010020872752596,0.4776664869603863,0.1909114763121271,0.4442896935933147,0.4544627347175118,0.4557831583942513,0.4902135231316726,0.6363843379604743,0.5501504523367793,0.8694685399528609,0.6117752903214979,0.5949248586422407,0.4250826083486312,0.4275696461953435,0.4182996626029956,0.4123023674022464,0.4510915981855251,0.3795607882243846,1.0,1,1
391,MRC,MRC GLOBAL INC.,5084,21.0,23.0,21.0,21.0400009155273,22.0,1,1,0.0,0.9999999999999998,0.6039915966386554,0.38879918280172177,1.0,1.0,1.0,0.6754874651810585,0.7853834064025147,0.7418170314212434,0.7019572953736655,0.8450644354759405,0.8458080335269202,1.0,0.9733285267845752,0.5809810549215491,0.44387928789648856,0.4236632683362589,0.4201053488139169,0.43523220197477536,0.4263966354578833,0.4074119049322004,1.0,0,3
392,MRIN,MARIN SOFTWARE INC,7372,14.0,13.0,11.0,16.2600002288818,12.0,0,1,16.666666666666664,0.1104859335038363,0.351890756302521,0.5604957121386064,0.5451191528257786,0.5655881943030255,0.2997460422741529,0.6253481894150418,0.6159731987757466,0.6233631238207147,0.6379003558718861,0.8242297323710611,0.7324912437592731,0.6291068516515188,0.8068904044269799,0.5772224136232269,0.4285143383014058,0.4284307623906985,0.43368020650315386,0.4316963294441133,0.3771604952748033,0.3975532697680823,1.0,1,2
393,MRT,MORTONS RESTAURANT GROUP INC,5812,17.0,16.0,14.0,17.9,15.0,0,1,13.333333333333336,0.24143222506393866,0.5472689075630252,0.3783327052543085,0.36801518729813465,0.640319885277167,0.6738440857527936,0.5306406685236769,0.6359086773099513,0.6227304055046493,0.5809608540925266,0.7307904492446368,0.6424373194112505,0.7661545364762921,0.7173701157986271,0.4825166074243595,0.4424115747372529,0.4261094249945109,0.4144548222550721,0.41121119658570604,0.4034947242294561,0.3705739037899236,0.0,0,3
394,MTDR,Matador Resources Co,1311,12.0,16.0,14.0,11.75,15.0,1,0,0.0,0.6710997442455242,0.4926470588235294,0.7467481057753191,0.7463817892485269,0.7664336283649649,0.3458069341643301,0.7256267409470752,0.8281495574489206,0.8224434225541483,0.8140569395017793,0.9034118820852868,0.881646236301456,0.8996324368322755,1.0,0.5767627773516432,0.4863053886499401,0.4272444219217822,0.4258046004569975,0.4374559146861937,0.4054046626552008,0.4070158459230624,1.0,1,3
395,MTSI,"MACOM Technology Solutions Holdings, Inc.",3674,19.0,19.0,17.0,20.5499992370605,18.0,0,1,5.5555555555555545,0.8879795396419436,0.5283613445378151,0.6412257247893163,0.6736496408224893,0.5010952563710287,0.6845244607786135,0.4916434540389972,0.6784266688725288,0.6285604528455376,0.6094306049822064,0.805737324728255,0.8417318265075902,0.760328181680581,0.8020441719763131,0.6441440570544963,0.4911034276766562,0.422229621392202,0.4236084425357111,0.4450190695013993,0.3968019093576938,0.3855809657244984,1.0,1,1
396,MUSA,METALS USA HOLDINGS,5051,21.0,20.0,18.0,19.2,19.0,0,0,10.526315789473683,0.9999999999999998,0.5619747899159664,0.5751957772542992,0.6032408690124871,0.7070785689070508,1.0,0.5250696378830083,0.6127057655720076,0.5886540047679845,0.6129893238434163,0.7044032535276441,0.6737939449932333,0.8002223148577026,0.6243905410544627,0.5514368038018149,0.4705101672959599,0.4247324793898688,0.41192526990255307,0.4202682803343327,0.4131867117926135,0.3451467345711267,1.0,0,3
397,MXL,MAXLINEAR INC,3674,14.0,13.0,11.0,18.7000007629395,12.0,0,1,16.666666666666664,0.5237851662404092,0.5619747899159664,0.7710756527010045,0.5400869676979108,0.5210220080467799,0.2782982302063136,0.3022284122562674,0.4068988336504261,0.4245539900798807,0.41192170818505336,0.6983425731913001,0.6530568375096127,0.5539288146863778,0.6548663241716686,0.5919057749480219,0.4626920512891468,0.43030180371409177,0.4393691157869234,0.4444290437749467,0.3954153158626201,0.4041162438821769,1.0,0,1
398,MYOG,MYOGEN INC ,2834,14.0,16.0,14.0,14.8999996185303,15.0,1,1,0.0,0.21687979539641944,0.0,0.5381963887200074,0.4897116889311522,0.453027691838597,0.05854241351462675,0.2395543175487465,0.30147241293738114,0.2960217835877388,0.29982206405693945,0.6084453773508288,0.5179495256219504,0.38307726823814603,0.4672510960336416,0.601072893862303,0.3875921861281825,0.4256486190908597,0.440779863049333,0.4316530157035896,0.3757777404006094,0.38042123445993137,1.0,1,1
399,N,NETSUITE INC ,7372,26.0,16.0,13.0,35.5,14.5,0,1,79.3103448275862,0.6588235294117646,0.4065126050420168,0.3493515856517381,0.7806344036396026,0.5101655900141981,0.31842358613021154,0.4052924791086351,0.4271238315824304,0.4246895725761804,0.4065836298932384,0.6351687029670675,0.4836092451325182,0.4667963503336599,0.4916456036721334,0.6720375869934272,0.3761862776231484,0.4269032151701357,0.4223179605448501,0.3989106858418417,0.3685974752880909,0.34487096393117955,1.0,1,2
400,NAUH,"National American University Holdings, Inc.",0,,,,,,0,0,0.0,0.3969309462915601,0.5346638655462185,0.5148922563919143,0.5087453228047222,0.5614662129981153,0.39588246322236376,0.2200557103064067,0.3443212838117297,0.3225507586970522,0.3371886120996441,0.5454867475117483,0.5625149276704634,0.46200856889464,0.6637362495501218,0.5657163153760014,0.4568376373709546,0.42247504331093105,0.4158642149148044,0.43437202038955,0.3862894984322025,0.423696173453867,1.0,0,3
401,NBY,"NovaBay Pharmaceuticals, Inc.",2834,4.0,6.0,4.0,,5.0,1,0,0.0,0.3969309462915601,0.8546218487394958,0.5148922563919143,0.43640782205908535,0.453027691838597,0.046944100403683416,0.3481894150417827,0.406567954338655,0.4164642344673302,0.4172597864768683,0.6430292525618686,0.7134622448963359,0.5499001880224301,0.6428494074227507,0.579966152606235,0.4278719736702996,0.4289816857056909,0.42750314324647937,0.4578049990761727,0.3945033844282073,0.4009670033711252,1.0,0,1
402,NCIT,"NCI, Inc.",7373,10.5,12.0,10.0,12.17,11.0,1,1,0.0,0.3028132992327365,0.6754201680672269,0.23071962668190024,0.29985641101027044,0.4605577537403402,0.5084855520994166,0.25069637883008355,0.34121929026387626,0.34257177398397864,0.3781138790035587,0.5804931293394591,0.5375016247050971,0.2582706415589525,0.6753816335059705,0.5157278968276074,0.4756382116566489,0.4273709381203845,0.42521167159312107,0.42842786098305374,0.32330036037947346,0.42750666059654496,0.0,0,2
403,NCMI,"National CineMedia, Inc. ",7319,21.0,20.0,18.0,25.6700000762939,19.0,0,1,10.526315789473683,0.4419437340153453,0.4737394957983193,0.5560666530028366,0.9921196428975688,1.0,0.575439148933546,0.3941504178272981,0.49813880387128795,0.505677517032551,0.4564056939501779,0.6955702614403058,0.5563670389493205,0.5618994230690743,0.4755216690118391,0.579337269727188,0.430429524947904,0.4285068402088758,0.4244280848175378,0.4077842510233908,0.3798172565553585,0.3111583025007878,1.0,1,2
404,NETL,NETLOGIC MICROSYSTEMS INC,3674,12.0,14.0,12.0,5.755000114440921,13.0,1,0,0.0,0.3028132992327365,0.0,0.32042211825934064,0.40716047752946855,0.4906907616013729,0.14259097453780042,0.4637883008356546,0.4467697907188353,0.44611160699153735,0.4350533807829181,0.6643116876555121,0.5864623527078223,0.7151190247549185,0.585730246809306,0.5523735610916427,0.3658125690333909,0.4272437253174002,0.4255242155191345,0.4223364152422447,0.42328319327365854,0.3734220109626011,1.0,1,1
405,NEXT,NEXTEST SYSTEMS CORP,3825,14.0,16.0,14.0,17.1,15.0,1,1,0.0,0.4092071611253197,0.4737394957983193,0.4082916094347748,0.3795298137799093,0.4728414492476129,0.98961401176909,0.3885793871866296,0.4478037885681198,0.4431739862383766,0.4439501779359431,0.6172730253520423,0.6788792544572386,0.42175419157379,0.6306035352846115,0.5476508503690144,0.42280896932255857,0.4266110770656808,0.4150755894131813,0.44327589855764576,0.3511484802097106,0.38686727029579465,1.0,1,1
406,NGSX,NeurogesX Inc ,2834,11.0,15.0,13.0,10.25,14.0,1,0,0.0,0.3028132992327365,0.0136554621848739,0.6294656957416744,0.3098648950330076,0.3992138815067266,0.39588246322236376,0.1782729805013928,0.2900984365952519,0.29787474437050177,0.2642348754448398,0.5704201875954119,0.5625149276704634,0.40011115742885134,0.5261208215879524,0.5474724380214888,0.400297561963936,0.4287827057949177,0.4341127987484116,0.4465457622923775,0.3840307225651445,0.40359836468266586,1.0,1,1
